drugbank_id	mesh_id
DB06619	D000163
DB06619	D017088
DB06620	D010300
DB06622	D000544
DB06623	D005356
DB06624	D009765
DB06625	D010300
DB06626	D002292
DB06626	D010190
DB06629	D011471
DB06630	D006949
DB06633	D005128
DB06634	D014549
DB06635	D013927
DB06636	D009091
DB06637	D009103
DB06637	D009103
DB06638	D007938
DB06640	D002526
DB06641	D009101
DB06641	D007938
DB06641	D008175
DB06641	D001932
DB06642	D008268
DB06642	D003930
DB06643	D010024
DB06643	D057068
DB06643	D006620
DB06643	D001943
DB06643	C537243
DB06645	D002100
DB06645	D000856,D000855
DB06647	D002292
DB06647	D008545
DB06647	D010190
DB06647	D008175
DB06647	D010051
DB06649	D010146
DB06650	D015451
DB06650	D015451
DB06651	D003922
DB06651	D001327
DB06651	D003924
DB06652	D015658
DB06652	D014777
DB06654	D010300
DB06655	D003924
DB06655	D002318
DB06655	D002318
DB06656	D002277
DB06657	D004827
DB06659	D008268
DB06660	D001008
DB06662	D007674
DB06662	D008180
DB06663	D003480
DB06666	D007010
DB06666	D006333
DB06669	D043183
DB06669	D043183
DB06669	C565627,D003967
DB06670	D010024
DB06673	D012893
DB06673	D007319
DB06674	D001172
DB06674	D001172
DB06674	D015535
DB06674	D013167
DB06674	C536315
DB06674	D003093
DB06677	D020521
DB06678	D007319
DB06678	D012893
DB06679	D009203
DB06679	D013927
DB06680	D007889
DB06682	D010146
DB06682	D007249
DB06682	D010003
DB06682	D001168
DB06682	D001168
DB06683	D008107,D006505
DB06684	D009497,D003866
DB06685	D009103
DB06688	D011471
DB06689	D004932
DB06691	D006967
DB06691	D006967
DB06691	D012871
DB06694	D007249
DB06694	D006967
DB06694	D003139
DB06695	D054556
DB06695	D020521
DB06695	D004617
DB06695	D001281
DB06696	D001424
DB06697	D008288
DB06697	D008288
DB06698	D014717
DB06698	D004194
DB06699	D011471
DB06700	D009497,D003866
DB06701	D001289
DB06702	D053201
DB06702	D052878
DB06702	D053202
DB06703	D020521
DB06703	D002545
DB06704	D010673
DB06704	D009447
DB06705	D016491
DB06706	D008881
DB06706	D018781
DB06708	D008288
DB06708	D008288
DB06709	D016535
DB06710	D001943
DB06710	D059373
DB06710	D018311
DB06712	D060050
DB06712	D006973
DB06713	D001943
DB06714	D006967
DB06715	D006980
DB06715	D006111,D013971
DB06717	D009325
DB06717	D002277
DB06718	D054179
DB06718	D054179
DB06719	D010307
DB06719	D011471
DB06719	D001943
DB06719	D004715
DB06719	D007889
DB06720	D005776
DB06723	D006356
DB06724	D006356
DB06724	D006996
DB06725	D010146
DB06725	D007249
DB06725	D012216
DB06729	D001424
DB06736	D010146
DB06736	D007249
DB06736	D010003
DB06736	D001172
DB06736	D013167
DB06738	D010146
DB06738	D002277
DB06738	D007669
DB06738	D057068
DB06751	D007410
DB06751	D010146
DB06751	D056844
DB06752	D007405
DB06754	D020246
DB06754	D011655
DB06754	D011655
DB06755	D046351
DB06755	D010787
DB06756	D006712
DB06759	D017726
DB06759	D000163
DB06759	D000163
DB06760	C538139
DB06761	D012127
DB06761	D012127
DB06764	D001248
DB06764	D001248
DB06766	D011537
DB06766	D003233
DB06767	D000138
DB06768	D016112
DB06768	D011537
DB06769	D015451
DB06769	D015451
DB06769	D016393
DB06769	D008228
DB06771	D003234
DB06771	D011014
DB06773	D001851
DB06773	D010146
DB06773	D000013
DB06773	D057068
DB06773	D003638
DB06774	D009437
DB06774	D051474
DB06774	D063806
DB06775	D054880
DB06778	D009120
DB06778	D012216
DB06778	D014947
DB06779	D020246
DB06779	D011655
DB06779	D002277
DB06779	D006333
DB06779	D008171
DB06779	D000208
DB06779	D000789
DB06779	D054058
DB06779	D007676
DB06781	D007249
DB06781	D010146
DB06782	D008630
DB06782	D007855
DB06784	D006689
DB06784	D008223
DB06784	D002283
DB06784	D020275
DB06786	D012871
DB06787	D005767
DB06787	D010437
DB06787	C565627,D003967
DB06788	C535343
DB06788	D011471
DB06791	D018358
DB06791	D000172
DB06792	D007676
DB06792	D007676
DB06793	D003371
DB06793	D012140
DB06794	D005128
DB06794	D003233
DB06794	D003233
DB06794	D007634
DB06795	D001424
DB06795	D002056
DB06799	D014552
DB06800	D003248
DB06802	D010146
DB06802	D002386
DB06803	D003551
DB06803	D012552
DB06809	D008228
DB06809	D008228
DB06809	D009101
DB06809	D055728
DB06810	D013736
DB06810	D006934
DB06810	D053565
DB06810	D002277
DB06811	D013684
DB06812	D014947
DB06813	D016411
DB06815	D063807
DB06815	D012628
DB06816	D017229
DB06817	D015658
DB06819	D056806
DB06819	D056807
DB06819	D001927
DB06820	D014008
DB06822	D054556
DB06822	D013923
DB06822	D020246
DB06822	D011655
DB06823	D007669
DB06823	D003555
DB06824	D006527
DB06825	D011471
DB06826	D005902
DB06826	D009798
DB06827	D014376
DB07565	D001424
DB07615	D001249
DB07615	D017439
DB07615	D006967
DB07615	D001249
DB07615	D003876
DB08142	D007938
DB08142	D008223
DB08142	D009190
DB08502	D000163
DB08502	D000163
DB08502	D017088
DB08502	D015658
DB08687	D000740
DB08687	D007674
DB08792	D004404
DB08792	D004749,D000562
DB08795	D014552
DB08795	D008581
DB08796	D003371
DB08798	D001424
DB08799	D003233
DB08800	D003233
DB08800	D001249
DB08801	D006967
DB08801	D014581
DB08801	D005334
DB08801	D005512
DB08801	D011537
DB08801	D002779
DB08801	D012871
DB08801	D002644
DB08801	D004485
DB08801	D012871
DB08802	D011537
DB08802	D006967
DB08803	D007249
DB08803	D007249
DB08804	D000755
DB08804	D001943
DB08804	D054179
DB08804	D020152
DB08804	D015835
DB08804	D014424
DB08805	D005764
DB08805	D005764
DB08805	D010437
DB08805	D006356
DB08806	D004381
DB08806	D013276
DB08806	D013276
DB08807	D006973
DB08807	D004487
DB08807	D017180
DB08807	D001281
DB08808	D006973
DB08808	D013610
DB08808	D005901
DB08810	D005767
DB08810	D005764
DB08810	D005764
DB08813	D013923
DB08813	D020246
DB08814	D013923
DB08814	D020521
DB08814	D009203
DB08815	D012559
DB08816	D014381
DB08816	D009203
DB08816	D020521
DB08816	D054058
DB08816	D003324
DB08818	D046788
DB08818	D001168
DB08818	D010003
DB08818	D005128
DB08818	D002386
DB08818	D005901
DB08818	D015352
DB08818	D018856
DB08819	D005902
DB08819	D009798
DB08820	D003550
DB08820	D003550
DB08822	D006973
DB08824	C563052
DB08824	D020329
DB08826	D013789
DB08827	D006938
DB08828	D002277
DB08831	D006561
DB08831	D004833
DB08833	D002277
DB08834	D002769
DB08834	D008105
DB08834	D008105
DB08834	D007333
DB08834	D000686
DB08834	D003550
DB08834	D002779
DB08834	D000690
DB08835	D003233
DB08836	D006973
DB08836	D006333
DB08836	D003928
DB08836	D003324
DB08838	D020521
DB08838	D020196
DB08838	D004827
DB08838	D005901
DB08838	D009437
DB08838	D001523
DB08838	D012559
DB08838	D003072
DB08838	D010523
DB08842	D002561
DB08842	D001523
DB08842	D010523
DB08842	D003929
DB08842	C565593
DB08842	D010523
DB08842	D003704
DB08842	D008881
DB08842	D003924
DB08842	D006526
DB08842	D006501
DB08842	D019636
DB08842	D002277
DB08842	D012772
DB08842	D001714
DB08842	D000755
DB08842	D015673
DB08842	D015658
DB08842	D007248
DB08844	D020521
DB08845	D056693
DB08845	D014947
DB08846	D008224
DB08846	D001930
DB08860	D006949
DB08860	D006938
DB08860	D002318
DB08860	D002318
DB08860	D003920
DB08860	D050197
DB08860	D009203
DB08860	D003327
DB08860	D003324
DB08860	D020521
DB08860	D002546
DB08860	D002546
DB08860	D002340
DB08860	D058729
DB08860	D007383
DB08860	D017544
DB08860	D007676
DB08862	D005705
DB08862	D010188
DB08864	D015658
DB08865	D002289
DB08865	D002289
DB08867	D007889
DB08868	D009103
DB08868	D012128
DB08868	D012128
DB08869	D008060
DB08870	D006689
DB08870	D017728
DB08871	D009362
DB08872	D012148
DB08872	D012148
DB08872	D051474
DB08872	D051474
DB08874	C565627,D003967
DB08875	D002292
DB08875	D002292
DB08876	D005776
DB08877	D055728
DB08877	D011087
DB08877	D013920
DB08877	D005355
DB08878	D011565
DB08878	D002277
DB08878	D064793
DB08879	D008180
DB08879	D008180
DB08880	D009103
DB08880	D009103
DB08881	D031249
DB08881	D002277
DB08881	D000755
DB08882	D003924
DB08882	D003922
DB08882	D016883
DB08882	D003924
DB08885	D008268
DB08885	D008269
DB08885	D009362
DB08886	D054198
DB08886	D054198
DB08887	D015228
DB08889	D009101
DB08890	D043183
DB08890	D043183
DB08890	D003248
DB08891	D009103
DB08891	D002659,D000067877
DB08891	D005600
DB08892	D009103
DB08892	D005764
DB08893	D053201
DB08893	D053201
DB08893	D053202
DB08894	D000740
DB08894	D007676
DB08894	D007676
DB08895	D001172
DB08895	D011565
DB08895	C536315
DB08895	D013167
DB08895	D011014
DB08895	D006562
DB08895	D014552
DB08895	D014376
DB08896	D009362
DB08896	D015179
DB08896	D046152
DB08896	D046152
DB08897	D001986
DB08897	D029424
DB08897	D029424
DB08897	D004646
DB08899	D011471
DB08900	D012778
DB08900	D038642
DB08900	C536239
DB08901	D015464
DB08901	D015464
DB08901	D054198
DB08902	C571912
DB08902	D000881
DB08903	D018088
DB08904	D004194
DB08904	D001172
DB08904	D015535
DB08904	D013167
DB08904	D017204
DB08904	D014394
DB08904	D011565
DB08904	D001168
DB08904	D007249
DB08906	D001249
DB08907	D003924
DB08907	D002318
DB08907	D009203
DB08907	D020521
DB08907	D003924
DB08907	D006333
DB08907	D007676
DB08907	D003928
DB08907	D000419
DB08907	D003922
DB08907	D016883
DB08908	D009103
DB08909	D056806
DB08910	D009101
DB08911	C536910
DB08912	C536910
DB08913	D011471
DB08915	D003924
DB08916	D002289
DB08916	D002289
DB08917	D018798
DB08917	D007676
DB08918	D003865
DB08922	D012559
DB08928	D004749
DB08928	D015001
DB08930	D015658
DB08930	D015658
DB08931	C536282,D000081029
DB08932	C536282,D000081029
DB08933	D009181
DB08934	D006526
DB08934	D017093
DB08934	D006526
DB08935	D015451
DB08949	D007383
DB08949	D011928
DB09001	D004827
DB09011	D004827
DB09011	D019973
DB09011	D012640
DB09011	D001523
DB09011	D009069,D000071057
DB09011	D001289
DB09012	D014947
DB09012	D011696
DB09013	D005902
DB09017	D007319
DB09018	D009325
DB09018	D020250
DB09018	D005764
DB09018	D005764
DB09018	D005764
DB09026	D006973
DB09030	D009203
DB09030	D009203
DB09030	D058729
DB09031	D007898
DB09031	D007239
DB09033	D003093
DB09033	D003424
DB09033	C536657
DB09034	D007319
DB09035	D008545
DB09035	D055752
DB09035	D006689
DB09035	C535575
DB09035	D002295
DB09035	D009362
DB09035	D006528
DB09036	C537834
DB09036	D000163
DB09037	C536850
DB09037	D002289
DB09037	D015179
DB09038	D003924
DB09038	D014381
DB09038	D003924
DB09038	D002318
DB09038	D009081
DB09038	D003920
DB09038	D003922
DB09039	D005776
DB09040	D014009
DB09040	D014009
DB09041	D014009
DB09041	D009181
DB09042	D013207
DB09043	D003924
DB09045	D003924
DB09046	D052497
DB09048	D014839
DB09048	D009325
DB09048	D002277
DB09049	D003248,D000079689
DB09049	C536044
DB09049	D059350
DB09050	D059413
DB09050	D014552
DB09050	D011704
DB09050	D053717
DB09050	D018410
DB09051	D010009
DB09051	D010009
DB09051	D010009
DB09052	D054198
DB09052	D054198
DB09053	D020522
DB09053	D009080
DB09053	D016393
DB09053	D015451
DB09053	D015451
DB09053	D002277
DB09053	D007938
DB09053	D008258
DB09053	D008258
DB09053	D008228
DB09053	D006470
DB09054	D015451
DB09054	D015451
DB09054	D008224
DB09054	D008224
DB09054	D015451
DB09054	D015451
DB09055	D006949
DB09057	D000881
DB09057	C571912
DB09060	D059413
DB09060	D014552
DB09060	D011704
DB09061	D009103
DB09061	D009103
DB09061	D009437
DB09063	D002289
DB09065	D015658
DB09067	D003480
DB09068	D003865
DB09069	D000787
DB09070	D010024
DB09072	D002385
DB09072	D004535
DB09072	D009290
DB09073	D001943
DB09073	D002277
DB09073	D044584
DB09073	D018275
DB09073	D058922
DB09073	D010144
DB09073	D064726
DB09073	D008228
DB09073	D012509
DB09074	D010051
DB09074	D001943
DB09075	D020521
DB09075	D004617
DB09075	D001281
DB09075	D020246
DB09075	D011655
DB09075	D011655
DB09076	D029424
DB09076	D029424
DB09076	D029424
DB09077	D009447
DB09078	D003884
DB09078	D013964
DB09078	D002292
DB09078	D002292
DB09078	D006528
DB09078	D006528
DB09079	D011658,D054990
DB09079	D011658
DB09079	D017563
DB09079	D002289
DB09080	D029424
DB09080	D029424
DB09080	D004646
DB09080	D001249
DB09081	D014786
DB09081	D029242
DB09082	D029424
DB09082	D029424
DB09082	D004646
DB09082	D001249
DB09082	D008173
DB09083	D006333
DB09083	C580047
DB09084	D007249
DB09084	D010612
DB09084	D013281
DB09084	D019226
DB09084	D010612
DB09084	D010612
DB09084	D019226
DB09084	D009187
DB09084	D063806
DB09084	D002062
DB09084	D013180
DB09084	D013180
DB09084	D006406
DB09084	D063806
DB09086	D014098
DB09087	D003248
DB09089	D043183
DB09089	D043183
DB09089	D007418
DB09090	D043183
DB09090	D043183
DB09091	D012220
DB09091	D010612
DB09091	C536315
DB09091	D007249
DB09092	D014652
DB09092	D006949
DB09094	D003218
DB09095	D012871
DB09095	D004485
DB09095	D012628
DB09095	D008010
DB09095	D011565
DB09095	D011537
DB09096	D000152
DB09096	D012393
DB09096	D000152
DB09097	D006966
DB09098	C564479
DB09098	D014424
DB09098	D005879
DB09098	D007676
DB09098	D007676
DB09099	D006470
DB09099	D004932
DB09101	D015658
DB09102	D007239
DB09104	D006356
DB09104	D018589
DB09104	D003248
DB09105	D003922
DB09106	D014947
DB09107	D000740
DB09107	D007676
DB09107	D000740
DB09108	D006470
DB09108	D006467
DB09108	D006467
DB09109	D006467
DB09109	D006474
DB09109	D006467
DB09112	D011041
DB09113	D012127
DB09113	D012127
DB09114	D012127
DB09114	D012127
DB09114	C580477
DB09114	D008171
DB09114	D016640
DB09115	D004749
DB09116	D000437
DB09117	D012640
DB09118	D004830
DB09118	D004831
DB09118	D004831
DB09118	D004831
DB09119	D004827
DB09120	D010146
DB09120	D020370
DB09121	D001172
DB09122	D009103
DB09123	D004715
DB09124	D000568
DB09124	D008796
DB09125	D000141
DB09125	D007669
DB09125	C563162
DB09126	D007713
DB09126	D007006
DB09126	D007018
DB09128	D003865
DB09128	D012559
DB09136	D008209
DB09136	D004605
DB09136	D002915
DB09136	D002916
DB09139	D010019
DB09139	D057068
DB09139	D015775
DB09139	D010024
DB09139	D009362
DB09140	D000860
DB09140	D000860
DB09140	D001049,D004417
DB09140	D009784
DB09140	D014947
DB09140	D011041
DB09140	D018496
DB09143	D002280
DB09144	D009503
DB09147	D019190
DB09147	D004478
DB09147	D006417
DB09147	D004844
DB09147	D054705
DB09147	D001778
DB09147	D013921
DB09147	D006471
DB09148	D000544
DB09148	D019150
DB09149	D000544
DB09149	D019150
DB09151	D000544
DB09151	D019150
DB09155	D000402
DB09155	D001249
DB09155	D029424
DB09155	D029424
DB09155	D000142
DB09160	D006330
DB09160	D003324
DB09160	D007511
DB09160	D007238
DB09161	D003324
DB09161	D017202
DB09161	D007238
DB09163	D020521
DB09163	D059413
DB09163	D015212
DB09164	D002764
DB09164	D021501
DB09164	D005334
DB09164	D007565
DB09165	D006470
DB09166	D016584
DB09166	D007319
DB09167	D009497
DB09194	D014202
DB09194	D010300
DB09194	D001480
DB09194	D007172
DB09195	D006212
DB09195	D010259
DB09197	D001008
DB09204	D014202
DB09204	D010300
DB09205	D002544
DB09205	D006470
DB09205	D013927
DB09205	D015878
DB09205	D015812
DB09205	D005901
DB09205	D005901
DB09205	D015812
DB09205	D007172
DB09209	D003371
DB09209	D003371
DB09210	D009207
DB09211	D014456
DB09211	D010146
DB09211	D006987
DB09211	D013130
DB09211	D007383
DB09212	D010146
DB09212	D010003
DB09214	D010146
DB09214	D004412
DB09214	D059352
DB09214	D014098
DB09215	D007249
DB09215	D001172
DB09216	D008881
DB09217	D007249
DB09217	D005334
DB09218	D001168
DB09218	D010146
DB09218	D007249
DB09219	D003248
DB09219	D007415
DB09220	D060050
DB09221	D010437
DB09221	D004415
DB09222	D006470
DB09222	D000347
DB09222	D000347
DB09223	D012559
DB09224	D012559
DB09224	D003221
DB09225	D012559
DB09225	D012559
DB09225	D001523
DB09225	D006212
DB09225	D009069
DB09226	D012559
DB09226	D011618
DB09227	D000075222
DB09228	D054179
DB09228	D054179
DB09228	D054179
DB09229	D000787
DB09229	D006973
DB09230	D006973
DB09231	D002318
DB09231	D006973
DB09231	D000787
DB09232	D006973
DB09232	D000419
DB09232	D007676
DB09235	D006973
DB09236	D006973
DB09237	D006973
DB09238	D006973
DB09241	D007022
DB09241	D014552
DB09241	D000860
DB09241	D005355
DB09241	D020065
DB09243	D006973
DB09244	D003865
DB09244	D005356
DB09244	D006261
DB09244	D006973
DB09244	D005356
DB09250	D012559
DB09250	D000787
DB09255	D020896
DB09255	D014947
DB09255	D003681
DB09255	D006470
DB09255	D020246
DB09255	D014985
DB09256	D002277
DB09256	D013274
DB09256	D009362
DB09257	D013274
DB09258	D054556
DB09258	D013923
DB09258	D020246
DB09259	D011655
DB09259	D020246
DB09260	D054556
DB09260	D020246
DB09260	D011655
DB09260	D009203
DB09261	D054556
DB09261	D020246
DB09261	D011655
DB09261	D009203
DB09262	D053201
DB09263	D006947
DB09265	D003924
DB09266	D001943
DB09266	D008545
DB09267	D057068
DB09267	D006620
DB09269	D001927
DB09269	D056806
DB09270	D006333
DB09270	D004194,C
DB09270	D010300
DB09270	D005356
DB09270	D008881
DB09270	D010510
DB09272	D043183
DB09272	C565627,D003967
DB09273	D029424
DB09273	D029424
DB09273	D001249
DB09273	D008171
DB09273	D009128
DB09274	D008288
DB09275	D010437
DB09275	D005764
DB09275	D005764
DB09275	D004378
DB09275	D005756
DB09275	D013276
DB09275	D004415
DB09275	D004382
DB09275	D010437
DB09276	D001168
DB09277	D011471
DB09279	D006973
DB09279	D006333
DB09280	D003550
DB09280	D003550
DB09281	D010437
DB09281	D004415
DB09281	D006356
DB09282	D003324
DB09282	D006976
DB09283	D060050
DB09284	D000787
DB09285	D007249
DB09285	D010146
DB09285	C566774
DB09285	D012141
DB09287	D003248
DB09289	D010146
DB09290	D009325
DB09290	D043183
DB09291	D009325
DB09292	D002318
DB09292	D008312
DB09292	D006333
DB09293	D013964
DB09295	D007249
DB09295	D001172
DB09295	D001168
DB09295	D010003
DB09295	D003550
DB09296	D006526
DB09297	D006526
DB09298	D011041
DB09299	D019694
DB09299	D008107
DB09299	D015658
DB09299	D015658
DB09300	D010146
DB09301	D010003
DB09301	D012598
DB09302	D009203
DB09302	D020521
DB09302	D000789
DB09302	D002318
DB09302	D006949
DB09302	D006938
DB09303	D006938
DB09310	D005177
DB09311	D003248
DB09312	D000741
DB09316	D006331
DB09316	D003324
DB09316	D009203
DB09317	D003027
DB09318	D003027
DB09318	D010146
DB09319	D001437
DB09319	D011472
DB09320	D001424
DB09320	D013587
DB09320	D000881
DB09320	D007239
DB09320	D011014
DB09320	D004165
DB09321	D003963
DB09321	D054705
DB09321	D013471
DB09324	D059413
DB09324	D007239
DB09325	D003731
DB09325	D014076
DB09325	D003731
DB09327	D009362
DB09327	D015179
DB09327	D002277
DB09328	D001289
DB09328	D015228
DB09329	D006467
DB09329	D006467
DB09329	D014842
DB09330	D002289
DB09330	D002289
DB09331	D009101
DB09332	D007020
DB09332	D006475
DB09332	D007020
DB09332	D041781
DB09332	D001658
DB09332	C536315
DB09332	D002446
DB09332	D003550
DB09332	D003424
DB09333	D006980
DB09333	D006111
DB09333	D006111
DB09336	D055752
DB09338	D004487
DB09340	D002769,D042882
DB09341	D008659
DB09341	D007003
DB09342	D006967
DB09343	D015179
DB09344	D006963
DB09345	D010146
DB09345	D011537
DB09345	D011537
DB09345	D006484
DB09349	D000740
DB09351	D005902
DB09351	D009798
DB09353	D063807
DB09353	D000152
DB09353	D012628
DB09353	D007239
DB09357	D007418
DB09357	D012554
DB09357	D005414
DB09357	D003963
DB09357	D002056
DB09363	D006973
DB09363	D011618
DB09363	D012559
DB09372	D006560
DB09372	D006560
DB09372	D003963
DB09372	D002056
DB09372	D013471
DB09372	D007973
DB09372	D010612
DB09379	D002056
DB09379	D014456
DB09379	D016491
DB09381	D001943
DB09381	D011471
DB09395	D007010
DB09395	D000138
DB09397	D001943
DB09397	D008545
DB09398	D001416
DB09398	D010146
DB09398	D010019
DB09398	D014947
DB09398	D001168
DB09398	D010020
DB09398	D001851
DB09401	D000787
DB09401	D003324
DB09409	D003248
DB09409	D007410
DB09409	D008275
DB09409	D006973
DB09449	D003248
DB09460	D004485
DB09477	D006973
DB09479	D003324
DB09488	D006255
DB09488	D012912
DB09488	D002559
DB09488	D011537
DB09488	D007766
DB09493	D006471
DB09498	D010146
DB09499	D011041
DB09502	D002277
DB09510	D016481
DB09511	D016066
DB09512	D015835
DB09512	D005414
DB09512	D041882
DB09513	D016481
DB09516	D007911
DB09516	D030981
DB09517	D018798
DB09517	D007676
DB09526	D017495
DB09526	D008548
DB09526	D008548
DB09532	C565225
DB09532	D015408
DB09537	D012874
DB09539	D015228
DB09543	D017116
DB09543	D012585
DB09546	D009447
DB09546	D006333
DB09555	D012221
DB09555	D012223
DB09555	D003233
DB09555	D006967
DB09555	D014581
DB09555	D000799
DB09559	D002289
DB09559	D002289
DB09563	D011471
DB09563	D012008
DB09564	D003920
DB09568	D015228
DB09568	D009765
DB09568	D024821
DB09568	D003924
DB09570	D009101
DB10062	D011818
DB10318	D006562
DB10318	D006562
DB10318	D002644
DB10400	D003231
DB10401	D003231
DB10552	D011018
DB10552	D012141
DB10771	D014947
DB10771	D003668
DB10771	D014647
DB10771	D014456
DB10771	D014947
DB10771	D014072
DB10771	D022125
DB10771	D002056
DB10771	D007871
DB10771	D017719
DB10772	D007871
DB10772	D017719
DB10772	D012883
DB10772	D014689
DB10772	D014456
DB10772	D016523
DB10804	D001749
DB10804	D002292
DB10805	D015004
DB10989	D006506
DB10989	D014777
DB10989	D006506
DB10997	D014947
DB11058	D003963
DB11059	D002056
DB11059	D001248
DB11060	D001248
DB11061	D002056
DB11062	D013471
DB11062	D012878
DB11064	D013471
DB11064	D054705
DB11064	D012878
DB11071	D010146
DB11071	D005334
DB11073	D005891
DB11073	D001424
DB11077	D001248
DB11079	D010146
DB11079	D059390
DB11079	D001416
DB11079	D017116
DB11079	D006406
DB11079	D013180
DB11079	D001168
DB11079	D010146
DB11079	D010146
DB11081	D006470
DB11082	D011537
DB11082	D011565
DB11082	D012628
DB11082	D004485
DB11085	D000152
DB11085	D012628
DB11085	D004485
DB11086	D054705
DB11086	D057896
DB11089	D003248
DB11090	D003807
DB11092	D057887
DB11092	D005891
DB11094	D007011
DB11094	D063730
DB11094	D007015
DB11095	D020246
DB11096	D013471
DB11097	D003248
DB11097	D006484
DB11097	D005401
DB11097	D004240
DB11097	D007410
DB11097	C536315
DB11107	D003248
DB11110	D003248
DB11112	D014987
DB11112	D054705
DB11112	D003963
DB11114	D009120
DB11117	D009181
DB11118	D003324
DB11120	D009103
DB11120	D020018
DB11120	D007249
DB11124	D001249
DB11127	D012628
DB11130	D059787
DB11130	C565627,D003967
DB11131	D010146
DB11131	D059390
DB11131	D001416
DB11131	D001168
DB11131	D013180
DB11133	D009203
DB11148	D059350
DB11148	D010146
DB11148	D011537
DB11156	D017229
DB11156	D001196
DB11156	D006725
DB11157	D011565
DB11157	D012871
DB11157	D000506
DB11160	D010146
DB11160	D010146
DB11160	D006261
DB11160	D010146
DB11160	D001416
DB11160	D001168
DB11160	D014098
DB11160	D004412
DB11160	D012141
DB11161	D001248
DB11164	D020521
DB11166	D020152
DB11171	D012871
DB11171	D006470
DB11171	D010483
DB11180	D017202
DB11180	D003324
DB11180	D006331
DB11181	D015878
DB11182	D007638
DB11182	D007634
DB11185	D013471
DB11185	D055623
DB11185	D019588
DB11185	D012878
DB11186	D003371
DB11186	D007251
DB11186	D001991
DB11186	D012852
DB11198	D006471
DB11198	D005414
DB11198	D015746
DB11198	D043183
DB11198	D011537
DB11198	D004485
DB11198	D013471
DB11198	D003876
DB11198	D012871
DB11198	D018771
DB11198	D018781
DB11200	D006945
DB11201	D012216
DB11201	D001168
DB11201	D009437
DB11201	D013180
DB11201	D007593
DB11201	D017116
DB11217	D017495
DB11217	D012871
DB11217	D008548
DB11217	D008548
DB11217	D007911
DB11222	D054705
DB11228	D003248
DB11228	D004240
DB11228	D006484
DB11228	D043183
DB11230	D006356
DB11235	D012141
DB11239	D014456
DB11242	D010003
DB11242	D001172
DB11242	D010013
DB11242	D010024
DB11242	D014947
DB11242	D012769
DB11248	C565627,D003967
DB11251	D014811
DB11251	D014811
DB11251	D000012
DB11251	D007105
DB11251	D002277
DB11251	D050197
DB11251	D002318
DB11251	D008268
DB11254	D012874
DB11254	D010612
DB11254	D010146
DB11254	D002277
DB11256	D005494
DB11256	D016135,D009436
DB11256	D005494
DB11256	D002318
DB11264	D003731
DB11265	D008599
DB11274	D010300
DB11274	D008881
DB11274	D016491
DB11294	D003047
DB11294	D003047
DB11312	D020151
DB11312	D020246
DB11312	D055665
DB11321	D014808
DB11321	D012279
DB11321	D044342
DB11321	D050032
DB11323	D010146
DB11327	D063807
DB11328	D006471
DB11328	D004932
DB11330	D006474
DB11330	D002836
DB11331	D012127
DB11332	D012127
DB11338	D003085
DB11338	D005414
DB11338	D014098
DB11345	D010146
DB11345	D059390
DB11358	D059373
DB11358	D003876
DB11359	D003789
DB11361	D014947
DB11361	D014456
DB11361	D009187
DB11361	D013924
DB11361	D004886
DB11362	C536282,D000081029
DB11362	D010661
DB11363	D002289
DB11364	D012141
DB11365	D003248
DB11366	D002277
DB11366	D001327
DB11367	D001424
DB11431	D015827
DB11431	D009855
DB11431	D011537
DB11431	D012871
DB11431	D014786
DB11431	D009855
DB11482	D002056
DB11560	D033461
DB11560	C563162,D006073
DB11563	D015223
DB11580	D006457
DB11580	D006457
DB11581	D015451
DB11581	D015451
DB11581	D015451
DB11581	D015451
DB11582	D040921
DB11582	C536703
DB11582	D001927
DB11582	D003286
DB11582	D063806
DB11584	D005221
DB11584	D009765
DB11586	D006526
DB11586	D005355
DB11586	D006526
DB11586	D008107
DB11586	D005355
DB11587	D001994
DB11587	D001986
DB11587	D001991
DB11587	D001249
DB11594	D003141
DB11595	D002289
DB11595	D002526
DB11595	D002526
DB11596	D012516
DB11596	D009362
DB11598	D020152
DB11598	D013923
DB11598	D013923
DB11600	D006406
DB11600	D007249
DB11600	D002056
DB11600	D014394
DB11603	D011818
DB11603	D011818
DB11604	D013742
DB11605	D014456
DB11605	D003139
DB11605	D003371
DB11605	D001249
DB11605	D001994
DB11605	D001168
DB11605	D002277
DB11605	D007918
DB11605	D013587
DB11605	D010612
DB11605	D013281
DB11605	D005891
DB11605	D006484
DB11605	D014947
DB11605	D005667
DB11606	C536392
DB11607	D006470
DB11607	D006467
DB11607	D006467
DB11608	D006470
DB11608	D002836
DB11608	D002836
DB11609	D003371
DB11611	D007638
DB11611	D015352
DB11613	D006526
DB11613	D017093
DB11614	D006255
DB11614	D012221
DB11619	D004715
DB11621	D002644
DB11621	D006562
DB11626	D012509
DB11627	D019694
DB11627	D006526
DB11627	D003699
DB11627	D019694
DB11627	D008107,D006505
DB11627	D006509
DB11627	D013789
DB11627	D000740
DB11627	D006467
DB11627	D003924
DB11627	D012749
DB11630	C535575
DB11632	D010300
DB11633	D009091
DB11635	D014811
DB11635	C536239
DB11635	C537627
DB11635	C537262
DB11637	D018088
DB11638	D008288
DB11639	D055959
DB11640	D015624
DB11640	D015624
DB11641	D002295
DB11642	D009290
DB11642	D002385
DB11644	D000686
DB11653	D020018
DB11660	D005902
DB11660	D009798
DB11689	D002277
