drugbank_id	category	entrez_gene_id	source	target	edges
DB00363	target	1133	Compound::DB00363	Gene::1133	DRUGBANK::target::Compound:Gene
DB00363	enzyme	2328	Compound::DB00363	Gene::2328	DRUGBANK::enzyme::Compound:Gene
DB00363	target	59340	Compound::DB00363	Gene::59340	DRUGBANK::target::Compound:Gene
DB00363	target	3359	Compound::DB00363	Gene::3359	DRUGBANK::target::Compound:Gene
DB00363	target	50632	Compound::DB00363	Gene::50632	DRUGBANK::target::Compound:Gene
DB00364	target	5222	Compound::DB00364	Gene::5222	DRUGBANK::target::Compound:Gene
DB00364	target	2247	Compound::DB00364	Gene::2247	DRUGBANK::target::Compound:Gene
DB00364	target	1950	Compound::DB00364	Gene::1950	DRUGBANK::target::Compound:Gene
DB00365	enzyme	1576	Compound::DB00365	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB00365	enzyme	1544	Compound::DB00365	Gene::1544	DRUGBANK::enzyme::Compound:Gene
DB00365	transporter	5243	Compound::DB00365	Gene::5243	DRUGBANK::transporter::Compound:Gene
DB00365	transporter	1244	Compound::DB00365	Gene::1244	DRUGBANK::transporter::Compound:Gene
DB00365	transporter	9356	Compound::DB00365	Gene::9356	DRUGBANK::transporter::Compound:Gene
DB00365	transporter	4363	Compound::DB00365	Gene::4363	DRUGBANK::transporter::Compound:Gene
DB00365	transporter	6582	Compound::DB00365	Gene::6582	DRUGBANK::transporter::Compound:Gene
DB00365	transporter	6584	Compound::DB00365	Gene::6584	DRUGBANK::transporter::Compound:Gene
DB00365	target	950391	Compound::DB00365	Gene::950391	DRUGBANK::target::Compound:Gene
DB00365	target	950199	Compound::DB00365	Gene::950199	DRUGBANK::target::Compound:Gene
DB00366	target	1128	Compound::DB00366	Gene::1128	DRUGBANK::target::Compound:Gene
DB00366	target	3269	Compound::DB00366	Gene::3269	DRUGBANK::target::Compound:Gene
DB00366	target	9970	Compound::DB00366	Gene::9970	DRUGBANK::target::Compound:Gene
DB00367	enzyme	1576	Compound::DB00367	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB00367	enzyme	1577	Compound::DB00367	Gene::1577	DRUGBANK::enzyme::Compound:Gene
DB00367	target	6462	Compound::DB00367	Gene::6462	DRUGBANK::target::Compound:Gene
DB00367	target	2908	Compound::DB00367	Gene::2908	DRUGBANK::target::Compound:Gene
DB00367	target	2099	Compound::DB00367	Gene::2099	DRUGBANK::target::Compound:Gene
DB00367	target	367	Compound::DB00367	Gene::367	DRUGBANK::target::Compound:Gene
DB00367	target	5241	Compound::DB00367	Gene::5241	DRUGBANK::target::Compound:Gene
DB00367	target	6715	Compound::DB00367	Gene::6715	DRUGBANK::target::Compound:Gene
DB00368	target	5053	Compound::DB00368	Gene::5053	DRUGBANK::target::Compound:Gene
DB00368	transporter	6582	Compound::DB00368	Gene::6582	DRUGBANK::transporter::Compound:Gene
DB00368	transporter	6580	Compound::DB00368	Gene::6580	DRUGBANK::transporter::Compound:Gene
DB00368	transporter	6581	Compound::DB00368	Gene::6581	DRUGBANK::transporter::Compound:Gene
DB00368	transporter	6584	Compound::DB00368	Gene::6584	DRUGBANK::transporter::Compound:Gene
DB00368	target	153	Compound::DB00368	Gene::153	DRUGBANK::target::Compound:Gene
DB00368	target	154	Compound::DB00368	Gene::154	DRUGBANK::target::Compound:Gene
DB00368	target	6571	Compound::DB00368	Gene::6571	DRUGBANK::target::Compound:Gene
DB00368	transporter	6530	Compound::DB00368	Gene::6530	DRUGBANK::transporter::Compound:Gene
DB00368	target	6570	Compound::DB00368	Gene::6570	DRUGBANK::target::Compound:Gene
DB00368	target	148	Compound::DB00368	Gene::148	DRUGBANK::target::Compound:Gene
DB00368	target	147	Compound::DB00368	Gene::147	DRUGBANK::target::Compound:Gene
DB00368	target	146	Compound::DB00368	Gene::146	DRUGBANK::target::Compound:Gene
DB00368	target	150	Compound::DB00368	Gene::150	DRUGBANK::target::Compound:Gene
DB00368	target	151	Compound::DB00368	Gene::151	DRUGBANK::target::Compound:Gene
DB00368	target	152	Compound::DB00368	Gene::152	DRUGBANK::target::Compound:Gene
DB00368	target	155	Compound::DB00368	Gene::155	DRUGBANK::target::Compound:Gene
DB00368	transporter	5460	Compound::DB00368	Gene::5460	DRUGBANK::transporter::Compound:Gene
DB00369	transporter	9356	Compound::DB00369	Gene::9356	DRUGBANK::transporter::Compound:Gene
DB00369	enzyme	1890	Compound::DB00369	Gene::1890	DRUGBANK::enzyme::Compound:Gene
DB00370	enzyme	1576	Compound::DB00370	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB00370	enzyme	1544	Compound::DB00370	Gene::1544	DRUGBANK::enzyme::Compound:Gene
DB00370	enzyme	1565	Compound::DB00370	Gene::1565	DRUGBANK::enzyme::Compound:Gene
DB00370	transporter	6532	Compound::DB00370	Gene::6532	DRUGBANK::transporter::Compound:Gene
DB00370	target	3358	Compound::DB00370	Gene::3358	DRUGBANK::target::Compound:Gene
DB00370	target	4986	Compound::DB00370	Gene::4986	DRUGBANK::target::Compound:Gene
DB00370	target	3269	Compound::DB00370	Gene::3269	DRUGBANK::target::Compound:Gene
DB00370	target	3356	Compound::DB00370	Gene::3356	DRUGBANK::target::Compound:Gene
DB00370	target	150	Compound::DB00370	Gene::150	DRUGBANK::target::Compound:Gene
DB00371	target	2554	Compound::DB00371	Gene::2554	DRUGBANK::target::Compound:Gene
DB00371	target	2555	Compound::DB00371	Gene::2555	DRUGBANK::target::Compound:Gene
DB00371	target	2556	Compound::DB00371	Gene::2556	DRUGBANK::target::Compound:Gene
DB00371	target	2557	Compound::DB00371	Gene::2557	DRUGBANK::target::Compound:Gene
DB00371	target	2558	Compound::DB00371	Gene::2558	DRUGBANK::target::Compound:Gene
DB00371	target	2559	Compound::DB00371	Gene::2559	DRUGBANK::target::Compound:Gene
DB00372	target	1813	Compound::DB00372	Gene::1813	DRUGBANK::target::Compound:Gene
DB00372	target	1812	Compound::DB00372	Gene::1812	DRUGBANK::target::Compound:Gene
DB00372	target	1815	Compound::DB00372	Gene::1815	DRUGBANK::target::Compound:Gene
DB00373	enzyme	1565	Compound::DB00373	Gene::1565	DRUGBANK::enzyme::Compound:Gene
DB00373	transporter	5243	Compound::DB00373	Gene::5243	DRUGBANK::transporter::Compound:Gene
DB00373	enzyme	1557	Compound::DB00373	Gene::1557	DRUGBANK::enzyme::Compound:Gene
DB00373	target	153	Compound::DB00373	Gene::153	DRUGBANK::target::Compound:Gene
DB00373	target	154	Compound::DB00373	Gene::154	DRUGBANK::target::Compound:Gene
DB00373	target	1258585	Compound::DB00373	Gene::1258585	DRUGBANK::target::Compound:Gene
DB00374	enzyme	1559	Compound::DB00374	Gene::1559	DRUGBANK::enzyme::Compound:Gene
DB00374	target	5467	Compound::DB00374	Gene::5467	DRUGBANK::target::Compound:Gene
DB00374	target	64805	Compound::DB00374	Gene::64805	DRUGBANK::target::Compound:Gene
DB00374	target	5739	Compound::DB00374	Gene::5739	DRUGBANK::target::Compound:Gene
DB00376	target	1131	Compound::DB00376	Gene::1131	DRUGBANK::target::Compound:Gene
DB00376	target	1128	Compound::DB00376	Gene::1128	DRUGBANK::target::Compound:Gene
DB00376	target	1129	Compound::DB00376	Gene::1129	DRUGBANK::target::Compound:Gene
DB00376	target	1132	Compound::DB00376	Gene::1132	DRUGBANK::target::Compound:Gene
DB00376	target	1133	Compound::DB00376	Gene::1133	DRUGBANK::target::Compound:Gene
DB00377	enzyme	1576	Compound::DB00377	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB00377	enzyme	1544	Compound::DB00377	Gene::1544	DRUGBANK::enzyme::Compound:Gene
DB00377	enzyme	1565	Compound::DB00377	Gene::1565	DRUGBANK::enzyme::Compound:Gene
DB00377	target	3359	Compound::DB00377	Gene::3359	DRUGBANK::target::Compound:Gene
DB00378	enzyme	1576	Compound::DB00378	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB00378	target	5241	Compound::DB00378	Gene::5241	DRUGBANK::target::Compound:Gene
DB00379	enzyme	1576	Compound::DB00379	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB00379	enzyme	1544	Compound::DB00379	Gene::1544	DRUGBANK::enzyme::Compound:Gene
DB00379	enzyme	1565	Compound::DB00379	Gene::1565	DRUGBANK::enzyme::Compound:Gene
DB00379	enzyme	1571	Compound::DB00379	Gene::1571	DRUGBANK::enzyme::Compound:Gene
DB00379	enzyme	1555	Compound::DB00379	Gene::1555	DRUGBANK::enzyme::Compound:Gene
DB00379	target	6331	Compound::DB00379	Gene::6331	DRUGBANK::target::Compound:Gene
DB00379	target	196	Compound::DB00379	Gene::196	DRUGBANK::target::Compound:Gene
DB00380	target	7153	Compound::DB00380	Gene::7153	DRUGBANK::target::Compound:Gene
DB00380	target	7155	Compound::DB00380	Gene::7155	DRUGBANK::target::Compound:Gene
DB00381	enzyme	1576	Compound::DB00381	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB00381	enzyme	1565	Compound::DB00381	Gene::1565	DRUGBANK::enzyme::Compound:Gene
DB00381	transporter	5243	Compound::DB00381	Gene::5243	DRUGBANK::transporter::Compound:Gene
DB00381	enzyme	1577	Compound::DB00381	Gene::1577	DRUGBANK::enzyme::Compound:Gene
DB00381	enzyme	1543	Compound::DB00381	Gene::1543	DRUGBANK::enzyme::Compound:Gene
DB00381	enzyme	1558	Compound::DB00381	Gene::1558	DRUGBANK::enzyme::Compound:Gene
DB00381	enzyme	1555	Compound::DB00381	Gene::1555	DRUGBANK::enzyme::Compound:Gene
DB00381	target	759	Compound::DB00381	Gene::759	DRUGBANK::target::Compound:Gene
DB00381	target	775	Compound::DB00381	Gene::775	DRUGBANK::target::Compound:Gene
DB00381	target	782	Compound::DB00381	Gene::782	DRUGBANK::target::Compound:Gene
DB00381	target	774	Compound::DB00381	Gene::774	DRUGBANK::target::Compound:Gene
DB00381	target	55799	Compound::DB00381	Gene::55799	DRUGBANK::target::Compound:Gene
DB00381	target	6609	Compound::DB00381	Gene::6609	DRUGBANK::target::Compound:Gene
DB00381	target	8911	Compound::DB00381	Gene::8911	DRUGBANK::target::Compound:Gene
DB00382	enzyme	1544	Compound::DB00382	Gene::1544	DRUGBANK::enzyme::Compound:Gene
DB00382	transporter	5243	Compound::DB00382	Gene::5243	DRUGBANK::transporter::Compound:Gene
DB00382	target	590	Compound::DB00382	Gene::590	DRUGBANK::target::Compound:Gene
DB00382	target	43	Compound::DB00382	Gene::43	DRUGBANK::target::Compound:Gene
DB00382	target	1066	Compound::DB00382	Gene::1066	DRUGBANK::target::Compound:Gene
DB00383	target	1131	Compound::DB00383	Gene::1131	DRUGBANK::target::Compound:Gene
DB00383	target	1128	Compound::DB00383	Gene::1128	DRUGBANK::target::Compound:Gene
DB00383	target	1129	Compound::DB00383	Gene::1129	DRUGBANK::target::Compound:Gene
DB00384	enzyme	1544	Compound::DB00384	Gene::1544	DRUGBANK::enzyme::Compound:Gene
DB00384	target	6340	Compound::DB00384	Gene::6340	DRUGBANK::target::Compound:Gene
DB00384	target	6337	Compound::DB00384	Gene::6337	DRUGBANK::target::Compound:Gene
DB00384	target	6338	Compound::DB00384	Gene::6338	DRUGBANK::target::Compound:Gene
DB00384	target	6339	Compound::DB00384	Gene::6339	DRUGBANK::target::Compound:Gene
DB00385	target	7153	Compound::DB00385	Gene::7153	DRUGBANK::target::Compound:Gene
DB00387	target	1131	Compound::DB00387	Gene::1131	DRUGBANK::target::Compound:Gene
DB00387	target	1128	Compound::DB00387	Gene::1128	DRUGBANK::target::Compound:Gene
DB00387	target	1129	Compound::DB00387	Gene::1129	DRUGBANK::target::Compound:Gene
DB00387	target	1132	Compound::DB00387	Gene::1132	DRUGBANK::target::Compound:Gene
DB00388	enzyme	1544	Compound::DB00388	Gene::1544	DRUGBANK::enzyme::Compound:Gene
DB00388	enzyme	4128	Compound::DB00388	Gene::4128	DRUGBANK::enzyme::Compound:Gene
DB00388	enzyme	4129	Compound::DB00388	Gene::4129	DRUGBANK::enzyme::Compound:Gene
DB00388	target	148	Compound::DB00388	Gene::148	DRUGBANK::target::Compound:Gene
DB00388	target	147	Compound::DB00388	Gene::147	DRUGBANK::target::Compound:Gene
DB00388	target	146	Compound::DB00388	Gene::146	DRUGBANK::target::Compound:Gene
DB00388	enzyme	101929857	Compound::DB00388	Gene::101929857	DRUGBANK::enzyme::Compound:Gene
DB00388	enzyme	445329	Compound::DB00388	Gene::445329	DRUGBANK::enzyme::Compound:Gene
DB00388	enzyme	6818	Compound::DB00388	Gene::6818	DRUGBANK::enzyme::Compound:Gene
DB00389	enzyme	1588	Compound::DB00389	Gene::1588	DRUGBANK::enzyme::Compound:Gene
DB00389	target	7173	Compound::DB00389	Gene::7173	DRUGBANK::target::Compound:Gene
DB00390	transporter	5243	Compound::DB00390	Gene::5243	DRUGBANK::transporter::Compound:Gene
DB00390	transporter	8647	Compound::DB00390	Gene::8647	DRUGBANK::transporter::Compound:Gene
DB00390	transporter	10599	Compound::DB00390	Gene::10599	DRUGBANK::transporter::Compound:Gene
DB00390	enzyme	1583	Compound::DB00390	Gene::1583	DRUGBANK::enzyme::Compound:Gene
DB00390	transporter	6579	Compound::DB00390	Gene::6579	DRUGBANK::transporter::Compound:Gene
DB00390	transporter	353189	Compound::DB00390	Gene::353189	DRUGBANK::transporter::Compound:Gene
DB00390	transporter	200931	Compound::DB00390	Gene::200931	DRUGBANK::transporter::Compound:Gene
DB00390	transporter	123264	Compound::DB00390	Gene::123264	DRUGBANK::transporter::Compound:Gene
DB00390	target	476	Compound::DB00390	Gene::476	DRUGBANK::target::Compound:Gene
DB00391	enzyme	590	Compound::DB00391	Gene::590	DRUGBANK::enzyme::Compound:Gene
DB00391	target	1813	Compound::DB00391	Gene::1813	DRUGBANK::target::Compound:Gene
DB00391	target	760	Compound::DB00391	Gene::760	DRUGBANK::target::Compound:Gene
DB00391	target	1814	Compound::DB00391	Gene::1814	DRUGBANK::target::Compound:Gene
DB00391	target	761	Compound::DB00391	Gene::761	DRUGBANK::target::Compound:Gene
DB00392	enzyme	590	Compound::DB00392	Gene::590	DRUGBANK::enzyme::Compound:Gene
DB00392	target	116443	Compound::DB00392	Gene::116443	DRUGBANK::target::Compound:Gene
DB00392	target	1128	Compound::DB00392	Gene::1128	DRUGBANK::target::Compound:Gene
DB00392	target	1129	Compound::DB00392	Gene::1129	DRUGBANK::target::Compound:Gene
DB00393	enzyme	1576	Compound::DB00393	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB00393	target	775	Compound::DB00393	Gene::775	DRUGBANK::target::Compound:Gene
DB00393	target	783	Compound::DB00393	Gene::783	DRUGBANK::target::Compound:Gene
DB00393	target	776	Compound::DB00393	Gene::776	DRUGBANK::target::Compound:Gene
DB00393	target	779	Compound::DB00393	Gene::779	DRUGBANK::target::Compound:Gene
DB00393	target	782	Compound::DB00393	Gene::782	DRUGBANK::target::Compound:Gene
DB00393	target	196	Compound::DB00393	Gene::196	DRUGBANK::target::Compound:Gene
DB00393	target	778	Compound::DB00393	Gene::778	DRUGBANK::target::Compound:Gene
DB00393	target	784	Compound::DB00393	Gene::784	DRUGBANK::target::Compound:Gene
DB00393	target	785	Compound::DB00393	Gene::785	DRUGBANK::target::Compound:Gene
DB00393	target	4306	Compound::DB00393	Gene::4306	DRUGBANK::target::Compound:Gene
DB00394	enzyme	1576	Compound::DB00394	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB00394	transporter	5243	Compound::DB00394	Gene::5243	DRUGBANK::transporter::Compound:Gene
DB00394	enzyme	1577	Compound::DB00394	Gene::1577	DRUGBANK::enzyme::Compound:Gene
DB00394	transporter	9429	Compound::DB00394	Gene::9429	DRUGBANK::transporter::Compound:Gene
DB00394	transporter	10599	Compound::DB00394	Gene::10599	DRUGBANK::transporter::Compound:Gene
DB00394	transporter	28234	Compound::DB00394	Gene::28234	DRUGBANK::transporter::Compound:Gene
DB00394	target	2908	Compound::DB00394	Gene::2908	DRUGBANK::target::Compound:Gene
DB00394	carrier	866	Compound::DB00394	Gene::866	DRUGBANK::carrier::Compound:Gene
DB00395	enzyme	1557	Compound::DB00395	Gene::1557	DRUGBANK::enzyme::Compound:Gene
DB00395	target	2554	Compound::DB00395	Gene::2554	DRUGBANK::target::Compound:Gene
DB00395	target	2556	Compound::DB00395	Gene::2556	DRUGBANK::target::Compound:Gene
DB00395	target	2558	Compound::DB00395	Gene::2558	DRUGBANK::target::Compound:Gene
DB00395	target	2561	Compound::DB00395	Gene::2561	DRUGBANK::target::Compound:Gene
DB00395	target	2566	Compound::DB00395	Gene::2566	DRUGBANK::target::Compound:Gene
DB00396	enzyme	1576	Compound::DB00396	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB00396	enzyme	1565	Compound::DB00396	Gene::1565	DRUGBANK::enzyme::Compound:Gene
DB00396	enzyme	1559	Compound::DB00396	Gene::1559	DRUGBANK::enzyme::Compound:Gene
DB00396	transporter	5243	Compound::DB00396	Gene::5243	DRUGBANK::transporter::Compound:Gene
DB00396	enzyme	1577	Compound::DB00396	Gene::1577	DRUGBANK::enzyme::Compound:Gene
DB00396	enzyme	1557	Compound::DB00396	Gene::1557	DRUGBANK::enzyme::Compound:Gene
DB00396	transporter	8647	Compound::DB00396	Gene::8647	DRUGBANK::transporter::Compound:Gene
DB00396	transporter	6554	Compound::DB00396	Gene::6554	DRUGBANK::transporter::Compound:Gene
DB00396	transporter	9429	Compound::DB00396	Gene::9429	DRUGBANK::transporter::Compound:Gene
DB00396	transporter	10599	Compound::DB00396	Gene::10599	DRUGBANK::transporter::Compound:Gene
DB00396	transporter	28234	Compound::DB00396	Gene::28234	DRUGBANK::transporter::Compound:Gene
DB00396	transporter	4363	Compound::DB00396	Gene::4363	DRUGBANK::transporter::Compound:Gene
DB00396	enzyme	1545	Compound::DB00396	Gene::1545	DRUGBANK::enzyme::Compound:Gene
DB00396	transporter	6582	Compound::DB00396	Gene::6582	DRUGBANK::transporter::Compound:Gene
DB00396	transporter	6580	Compound::DB00396	Gene::6580	DRUGBANK::transporter::Compound:Gene
DB00396	transporter	6581	Compound::DB00396	Gene::6581	DRUGBANK::transporter::Compound:Gene
DB00396	target	1586	Compound::DB00396	Gene::1586	DRUGBANK::target::Compound:Gene
DB00396	enzyme	1586	Compound::DB00396	Gene::1586	DRUGBANK::enzyme::Compound:Gene
DB00396	enzyme	1543	Compound::DB00396	Gene::1543	DRUGBANK::enzyme::Compound:Gene
DB00396	enzyme	1548	Compound::DB00396	Gene::1548	DRUGBANK::enzyme::Compound:Gene
DB00396	target	6462	Compound::DB00396	Gene::6462	DRUGBANK::target::Compound:Gene
DB00396	target	2908	Compound::DB00396	Gene::2908	DRUGBANK::target::Compound:Gene
DB00396	target	4986	Compound::DB00396	Gene::4986	DRUGBANK::target::Compound:Gene
DB00396	enzyme	100861540	Compound::DB00396	Gene::100861540	DRUGBANK::enzyme::Compound:Gene
DB00396	enzyme	1551	Compound::DB00396	Gene::1551	DRUGBANK::enzyme::Compound:Gene
DB00396	target	5004	Compound::DB00396	Gene::5004	DRUGBANK::target::Compound:Gene
DB00396	target	2099	Compound::DB00396	Gene::2099	DRUGBANK::target::Compound:Gene
DB00396	target	2100	Compound::DB00396	Gene::2100	DRUGBANK::target::Compound:Gene
DB00396	target	367	Compound::DB00396	Gene::367	DRUGBANK::target::Compound:Gene
DB00396	target	5241	Compound::DB00396	Gene::5241	DRUGBANK::target::Compound:Gene
DB00396	target	4306	Compound::DB00396	Gene::4306	DRUGBANK::target::Compound:Gene
DB00397	target	153	Compound::DB00397	Gene::153	DRUGBANK::target::Compound:Gene
DB00397	target	154	Compound::DB00397	Gene::154	DRUGBANK::target::Compound:Gene
DB00397	enzyme	4128	Compound::DB00397	Gene::4128	DRUGBANK::enzyme::Compound:Gene
DB00397	target	1812	Compound::DB00397	Gene::1812	DRUGBANK::target::Compound:Gene
DB00398	enzyme	1576	Compound::DB00398	Gene::1576	DRUGBANK::enzyme::Compound:Gene
DB00398	enzyme	1544	Compound::DB00398	Gene::1544	DRUGBANK::enzyme::Compound:Gene
DB00398	enzyme	1565	Compound::DB00398	Gene::1565	DRUGBANK::enzyme::Compound:Gene
DB00398	enzyme	1559	Compound::DB00398	Gene::1559	DRUGBANK::enzyme::Compound:Gene
DB00398	transporter	5243	Compound::DB00398	Gene::5243	DRUGBANK::transporter::Compound:Gene
DB00398	target	2260	Compound::DB00398	Gene::2260	DRUGBANK::target::Compound:Gene
DB00398	transporter	1244	Compound::DB00398	Gene::1244	DRUGBANK::transporter::Compound:Gene
DB00398	enzyme	1577	Compound::DB00398	Gene::1577	DRUGBANK::enzyme::Compound:Gene
DB00398	enzyme	1557	Compound::DB00398	Gene::1557	DRUGBANK::enzyme::Compound:Gene
DB00398	transporter	9429	Compound::DB00398	Gene::9429	DRUGBANK::transporter::Compound:Gene
DB00398	transporter	10599	Compound::DB00398	Gene::10599	DRUGBANK::transporter::Compound:Gene
DB00398	target	5159	Compound::DB00398	Gene::5159	DRUGBANK::target::Compound:Gene
DB00398	transporter	10257	Compound::DB00398	Gene::10257	DRUGBANK::transporter::Compound:Gene
DB00398	enzyme	1558	Compound::DB00398	Gene::1558	DRUGBANK::enzyme::Compound:Gene
DB00398	enzyme	54658	Compound::DB00398	Gene::54658	DRUGBANK::enzyme::Compound:Gene
DB00398	enzyme	1555	Compound::DB00398	Gene::1555	DRUGBANK::enzyme::Compound:Gene
DB00398	enzyme	100861540	Compound::DB00398	Gene::100861540	DRUGBANK::enzyme::Compound:Gene
DB00398	enzyme	1551	Compound::DB00398	Gene::1551	DRUGBANK::enzyme::Compound:Gene
DB00398	enzyme	54600	Compound::DB00398	Gene::54600	DRUGBANK::enzyme::Compound:Gene
DB00398	target	673	Compound::DB00398	Gene::673	DRUGBANK::target::Compound:Gene
